,,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,STSUFX1,,,,BLDGNO2,,,,STREET2,,,STSUFX2,,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,BLOCK,,,,LOT,,
11230,,,1016,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,6714,,,11,,

11230,,,1040,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,6714,,,21,,

11230,,,1053,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6715,,,62,,

11230,,,1256,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6732,,,28,,

11230,,,1259,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6733,,,29,,

11230,,,1329,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,6742,,,75,,

11230,,,1550,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6759,,,26,,

11230,,,1561,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6760,,,62,,

11230,,,1580,,,,E 13TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,6759,,,34,,

11230,,,800,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6697,,,9,,

11230,,,815,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6698,,,1,,

11230,,,821,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6698,,,79,,

11230,,,890,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6697,,,43,,

11230,,,918,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6706,,,14,,

11230,,,925,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6707,,,76,,

11230,,,950,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6706,,,20,,

11230,,,992,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6706,,,43,,

11230,,,1025 TO 1033,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6716,,,75,,

11230,,,1263 TO 1285,,,,E 14TH,,,,ST,,,1401,,,,CHESTNUT,,,AVE,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (16),,6735,,,80,,

11230,,,1360,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6742,,,30,,

11230,,,1365 TO 1367,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6743,,,62,,

11230,,,1414,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,6751,,,12,,

11230,,,1440,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6751,,,23,,

11230,,,1535,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6761,,,75,,

11230,,,1557 TO 1573,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6761,,,63,,

11230,,,1566 TO 1582,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6760,,,35,,

11230,,,1577 TO 1585,,,,E 14TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6761,,,57,,

11230,,,856,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6698,,,28,,

11230,,,918 TO 922,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6707,,,14,,

11230,,,953,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6708,,,68,,

11230,,,954,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6707,,,28,,

11230,,,964,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6707,,,33,,

11230,,,984,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6707,,,40,,

11230,,,992,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,6707,,,43,,

11230,,,1012,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6716,,,10,,

11230,,,1043 TO 1045,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6717,,,71,,

11230,,,1046,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6716,,,24,,

11230,,,1049,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,6717,,,68,,

11230,,,1054,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6716,,,26,,

11230,,,1095,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6717,,,51,,

11230,,,1111,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6726,,,1,,

11230,,,1531,,,,E 15TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6762,,,79,,

11230,,,823,,,,E 16TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6700,,,76,,

11230,,,1323,,,,E 16TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,6745,,,83,,

11230,,,1485,,,,E 16TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,6754,,,52,,

11230,,,800,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,6690,,,45,,

11230,,,840,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6700,,,9,,

11230,,,850,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6700,,,12,,

11230,,,862,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6700,,,18,,

11230,,,915,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,6701,,,64,,

11230,,,920,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,6700,,,26,,

11230,,,1279,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6737,,,64,,

11230,,,1317,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6746,,,1,,

11230,,,1335 TO 1351,,,,E 17TH,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,6746,,,96,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,Page222of 284,,,
,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,STSUFX1,,,BLDGNO2,,,,STREET2,,,,STSUFX2,,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,BLOCK,,,LOT,,

11230,,,1509,,,,E 17TH,,,,ST,,,1701,,,,AVENUE O,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,6755,,,53,,

11230,,,1535,,,,E 17TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,6764,,,7501,,

11230,,,1577,,,,E 17TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6764,,,61,,

11230,,,860,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6701,,,54,,

11230,,,900,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6701,,,68,,

11230,,,1269,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6738,,,40,,

11230,,,1270,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6737,,,23,,

11230,,,1276 TO 1280,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6737,,,30,,

11230,,,1305,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6738,,,52,,

11230,,,1333,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6747,,,85,,

11230,,,1342,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6746,,,15,,

11230,,,1350,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6746,,,20,,

11230,,,1355,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6747,,,73,,

11230,,,1375,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6747,,,68,,

11230,,,1530,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6764,,,12,,

11230,,,1560,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,NON-EVICT COOP/CON6764,,,,,20,,

11230,,,1580,,,,E 18TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6764,,,31,,

11230,,,839,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6703,,,43,,

11230,,,847,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6703,,,41,,

11230,,,855,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6703,,,35,,

11230,,,1233,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6739,,,30,,

11230,,,1270,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6738,,,24,,

11230,,,1288,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6738,,,35,,

11230,,,1290,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6738,,,37,,

11230,,,1325,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6748,,,88,,

11230,,,1530,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6765,,,12,,

11230,,,1533,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,6766,,,92,,

11230,,,1543,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,6766,,,86,,

11230,,,1555,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6766,,,77,,

11230,,,1558,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6765,,,28,,

11230,,,1576,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6765,,,35,,

11230,,,1580,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6765,,,39,,

11230,,,1600,,,,E 19TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,421-A (16),,6765,,,46,,

11230,,,1386,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,6564,,,18,,

11230,,,1397,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6565,,,73,,

11230,,,1415,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6565,,,68,,

11230,,,1431,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6565,,,62,,

11230,,,1447,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6565,,,52,,

11230,,,1546,,,,E 2ND,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6583,,,48,,

11230,,,1366,,,,E 3RD,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6538,,,38,,

11230,,,1463,,,,E 3RD,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6566,,,54,,

11230,,,1679,,,,E 3RD,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6610,,,55,,

11230,,,1345,,,,E 4TH,,,,ST,,,1350,,,,E 5TH,,,,ST,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6540,,,27,,

11230,,,1390 TO 1400,,,,E 4TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,6566,,,9,,

11230,,,1420 TO 1424,,,,E 4TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6566,,,20,,

11230,,,909 TO 915,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,6503,,,83,,

11230,,,950,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6501,,,36,,

11230,,,1275,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,5495,,,1014,,

11230,,,1293,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,5495,,,1014,,

11230,,,1428,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6567,,,25,,

11230,,,1685,,,,E 5TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6612,,,63,,

11230,,,855,,,,E 7TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6495,,,1,,

11230,,,868,,,,E 7TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6494,,,51,,

11230,,,890 TO 892,,,,E 7TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6494,,,25,,

11230,,,1665,,,,E 7TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,6614,,,64,,

11230,,,731 TO 733,,,,E 8TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5429,,,44,,

11230,,,1489,,,,E 8TH,,,,ST,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,6590,,,7501,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page223of 284,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,,STREET1,,,,,,,STSUFX1,,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,,BLOCK,,,LOT,,

11230,,,1530,,,,,E 8TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6614,,,17,,

11230,,,761,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6497,,,63,,

11230,,,765,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6497,,,62,,

11230,,,767,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6497,,,61,,

11230,,,771,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,6497,,,60,,

11230,,,773,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6497,,,58,,

11230,,,777,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6497,,,57,,

11230,,,814 TO 830,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6511,,,12,,

11230,,,825,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6512,,,75,,

11230,,,1320,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6571,,,11,,

11230,,,1340 TO 1352,,,,,E 9TH,,,,,,,ST,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6571,,,23,,

11230,,,1401,,,,,ELM,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6743,,,1,,

11230,,,414,,,,,ELMWOOD,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,6507,,,1,,

11230,,,505,,,,,ELMWOOD,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6503,,,51,,

11230,,,201,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,5426,,,56,,

11230,,,225,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5426,,,45,,

11230,,,315,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5427,,,68,,

11230,,,334,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6501,,,13,,

11230,,,402,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6501,,,18,,

11230,,,639,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,5428,,,92,,

11230,,,714,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6495,,,5,,

11230,,,777,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5428,,,39,,

11230,,,1002,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6498,,,1,,

11230,,,1119,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5232,,,29,,

11230,,,1611,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5237,,,36,,

11230,,,1815 TO 1825,,,,,FOSTER,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,5218,,,26,,

11230,,,1102 TO 1112,,,,,GLENWOOD,,,,,,,RD,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,6686,,,1,,

11230,,,1925,,,,,GLENWOOD,,,,,,,RD,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5240,,,1,,

11230,,,84,,,,,LAWRENCE,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5422,,,19,,

11230,,,85,,,,,LAWRENCE,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5419,,,41,,

11230,,,87,,,,,LAWRENCE,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5419,,,40,,

11230,,,89,,,,,LAWRENCE,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5149,,,39,,

11230,,,196,,,,,LAWRENCE,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,5423,,,41,,

11230,,,242 TO 248,,,,,NEWKIRK,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,421-A (1-15),,,5424,,,18,,

11230,,,1212,,,,,NEWKIRK,,,,,,,AVE,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,5233,,,1,,

